"Title","Genre","Type","Airing_Start","Airing_End","Members","Normalized_Members","Log_Members","Popularity","Normalized_Popularity","Log_Popularity","Score","Normalized_Score","Ranked","Anime_Rating","Episode_Category","Genre_Count"
"Blue Seed Omake","['Comedy', 'Parody']","Special","Jan 1995","Jun 1996",2425,0.00127,7.793999089504,7480,0.46407,8.9201217518724,6.98,0.62871,3872,6.84,"Medium",2
"Blue Star feat. Hatsune Miku","['Music']","Music","May 2016","May 2016",80,1e-05,4.39444915467244,15900,0.98654,9.6741372793124,5.44,0.37459,11649,5.77,"Short",1
"Bobby ni Kubittake","['Drama', 'Romance', 'Slice of Life']","Movie","Mar 1985","Mar 1985",2547,0.00133,7.84306401669205,7375,0.45756,8.90598676523643,6.1,0.4835,7972,6.02,"Short",3
"Bobby ni Kubittake","['Drama', 'Romance', 'Slice of Life']","Movie","Mar 1985","Mar 1985",2547,0.00133,7.84306401669205,7375,0.45756,8.90598676523643,6.1,0.4835,7972,6.02,"Short",3
"Bobobo-bo Bo-bobo","['Sci-Fi', 'Adventure', 'Comedy', 'Shounen']","TV","Nov 2003","Sep 2005",62155,0.03319,11.0374026329066,1630,0.10108,7.39694860262101,7.56,0.72442,1531,7.49,"Long",4
"Bobobo-bo Bo-bobo Recap","['Action', 'Parody', 'Comedy', 'Sci-Fi', 'Shounen']","Special","Oct 2004","Oct 2004",1266,0.00065,7.14440718032114,9034,0.5605,9.10886120302633,6.36,0.5264,6738,6.22,"Short",5
"Bobunemimimmi Specials","['Comedy', 'Parody', 'Dementia']","Special","Sep 2018","Sep 2018",1800,0.00093,7.49609734517596,8189,0.50807,9.01066917684711,5.94,0.4571,8525,5.75,"Short",3
"Bocchan","['Historical']","Special","Jun 1980","Jun 1980",552,0.00026,6.31535800152233,10764,0.66785,9.28405540979846,6.19,0.49835,7558,6.15,"Short",1
"Bohemian Rhapsody","['Music', 'Sci-Fi', 'Space']","Music","Dec 2009","Dec 2009",4352,0.0023,8.3786205415523,6073,0.37677,8.71177264560569,5.86,0.44389,8770,5.78,"Short",3
"Boku dake ga Inai Machi","['Mystery', 'Psychological', 'Supernatural', 'Seinen']","TV","Jan 2016","Mar 2016",954354,0.51005,13.7687909986123,36,0.00217,3.61091791264422,8.49,0.87789,100,8.35,"Short",4
"Boku dake ga Inai Machi","['Mystery', 'Psychological', 'Supernatural', 'Seinen']","TV","Jan 2016","Mar 2016",954354,0.51005,13.7687909986123,36,0.00217,3.61091791264422,8.49,0.87789,100,8.35,"Short",4
"Boku no Chikyuu wo Mamotte","['Drama', 'Sci-Fi', 'Shoujo']","OVA","Dec 1993","Sep 1994",11106,0.0059,9.31533081916712,4154,0.25769,8.33206770728955,7.22,0.66832,2855,7.16,"Short",3
"Boku no Chikyuu wo Mamotte: Alice kara, Rin-kun e","['Drama', 'Romance', 'Sci-Fi', 'Shoujo']","Movie","Feb 1995","Feb 1995",1434,0.00074,7.26892012819372,8732,0.54176,9.07486423241373,6.89,0.61386,4197,6.65,"Short",4
"Boku no Chikyuu wo Mamotte: Kiniro no Toki Nagarete","['Sci-Fi', 'Music', 'Drama', 'Romance', 'Shoujo']","Special","Oct 2001","Oct 2001",1004,0.00051,6.91274282049318,9501,0.58948,9.15925758174687,6.71,0.58416,5025,6.56,"Short",5
"Boku no Hero Academia","['Action', 'Comedy', 'School', 'Shounen', 'Super Power']","TV","Apr 2016","Jun 2016",1223690,0.654,14.0173822592029,12,0.00068,2.56494935746154,8.35,0.85479,191,8.07,"Medium",5
"Boku no Hero Academia","['Action', 'Comedy', 'School', 'Shounen', 'Super Power']","TV","Apr 2016","Jun 2016",1223690,0.654,14.0173822592029,12,0.00068,2.56494935746154,8.35,0.85479,191,8.07,"Medium",5
"Boku no Hero Academia 2nd Season","['Action', 'Comedy', 'Super Power', 'School', 'Shounen']","TV","Apr 2017","Sep 2017",1023413,0.54696,13.8386546551501,22,0.0013,3.13549421592915,8.6,0.89604,67,8.29,"Long",5
"Boku no Hero Academia 2nd Season","['Action', 'Comedy', 'Super Power', 'School', 'Shounen']","TV","Apr 2017","Sep 2017",1023413,0.54696,13.8386546551501,22,0.0013,3.13549421592915,8.6,0.89604,67,8.29,"Long",5
"Boku no Hero Academia 3rd Season","['Action', 'Comedy', 'School', 'Shounen', 'Super Power']","TV","Apr 2018","Sep 2018",781026,0.41741,13.568364999287,60,0.00366,4.11087386417331,8.56,0.88944,76,8.21,"Long",5
"Boku no Hero Academia 3rd Season","['Action', 'Comedy', 'School', 'Shounen', 'Super Power']","TV","Apr 2018","Sep 2018",781026,0.41741,13.568364999287,60,0.00366,4.11087386417331,8.56,0.88944,76,8.21,"Long",5
"Boku no Hero Academia 4th Season","['Action', 'Comedy', 'Super Power', 'School', 'Shounen']","TV","Oct 2019","Apr 2020",380487,0.20333,12.8492099183358,231,0.01427,5.44673737166631,8.26,0.83993,272,8.04,"Long",5
"Boku no Hero Academia 4th Season","['Action', 'Comedy', 'Super Power', 'School', 'Shounen']","TV","Oct 2019","Apr 2020",380487,0.20333,12.8492099183358,231,0.01427,5.44673737166631,8.26,0.83993,272,8.04,"Long",5
"Boku no Hero Academia the Movie 1: Futari no Hero","['Action', 'Shounen', 'Super Power']","Movie","Aug 2018","Aug 2018",220604,0.11788,12.3041290510025,490,0.03034,6.19644412779452,8.07,0.80858,481,7.67,"Short",3
"Boku no Hero Academia the Movie 1: Futari no Hero","['Action', 'Shounen', 'Super Power']","Movie","Aug 2018","Aug 2018",220604,0.11788,12.3041290510025,490,0.03034,6.19644412779452,8.07,0.80858,481,7.67,"Short",3
"Boku no Hero Academia the Movie 2: Heroes:Rising","['Action', 'Comedy', 'Super Power', 'School', 'Shounen']","Movie","Dec 2019","Dec 2019",75929,0.04055,11.2375671422073,1408,0.0873,7.25063551189868,7.97,0.79208,594,8.07,"Short",5
"Boku no Hero Academia the Movie 2: Heroes:Rising","['Action', 'Comedy', 'Super Power', 'School', 'Shounen']","Movie","Dec 2019","Dec 2019",75929,0.04055,11.2375671422073,1408,0.0873,7.25063551189868,7.97,0.79208,594,8.07,"Short",5
"Boku no Hero Academia the Movie: Futari no Hero Specials","['Action', 'Shounen', 'Super Power']","Special","Feb 2019","Feb 2019",47071,0.02513,10.7594336234012,1988,0.12329,7.59538727885397,7.68,0.74422,1193,7.43,"Short",3
"Boku no Hero Academia: Sukue! Kyuujo Kunren!","['Action', 'Comedy', 'School', 'Shounen', 'Super Power']","OVA","Apr 2017","Apr 2017",83994,0.04486,11.3385125522443,1306,0.08098,7.17548971362422,7.47,0.70957,1818,7.31,"Short",5
"Boku no Hero Academia: Training of the Dead","['Action', 'Comedy', 'Super Power', 'School', 'Shounen']","OVA","Jun 2017","Jun 2017",93291,0.04983,11.4434896382502,1175,0.07285,7.06987412845857,7.49,0.71287,1752,7.31,"Short",5
"Boku no Imouto wa ""Osaka Okan""","['Comedy']","TV","Dec 2012","Mar 2013",16442,0.00876,9.70765513371423,3523,0.21854,8.16735198705607,5.84,0.44059,8837,5.78,"Short",1
"Boku no Imouto wa ""Osaka Okan"": Haishin Gentei Osaka Okan.","['Comedy']","ONA","Dec 2012","Dec 2012",3549,0.00187,8.17470288246946,6593,0.40903,8.79391542363168,5.7,0.41749,9287,5.66,"Short",1
"Boku no Imouto wa ""Osaka Okan"": Uchi no Oniichan wa Tokyo Rule","['Comedy']","Special","Apr 2013","Apr 2013",3179,0.00167,8.06463647577422,6872,0.42635,8.83535597112161,5.86,0.44389,8771,5.8,"Short",1
"Boku no Kanojo ga Majimesugiru Sho-bitch na Ken","['Harem', 'Comedy', 'Romance', 'Ecchi', 'School']","TV","Oct 2017","Dec 2017",135010,0.07213,11.8131115355826,838,0.05194,6.73221070646721,6.4,0.533,6530,6.27,"Short",5
"Boku no Kanojo ga Majimesugiru Sho-bitch na Ken OVA","['Comedy', 'Ecchi', 'Romance', 'School']","OVA","Mar 2018","Mar 2018",21402,0.01141,9.97128637810056,3088,0.19155,8.03560269291858,6.51,0.55116,6015,6.39,"Short",4
"Boku no Marie","['Comedy', 'Ecchi', 'Romance', 'Sci-Fi', 'Seinen']","OVA","Mar 1996","Aug 1996",3519,0.00185,8.16621626859214,6614,0.41034,8.79709507654906,6.34,0.5231,6857,6.28,"Short",5
"Boku no Son Gokuu","['Kids', 'Adventure', 'Fantasy']","Movie","Jul 2003","Jul 2003",387,0.00018,5.96100533962327,11612,0.72046,9.35988043924576,6.11,0.48515,7920,6.08,"Short",3
"Boku no Son Gokuu","['Kids', 'Adventure', 'Fantasy']","Movie","Jul 2003","Jul 2003",387,0.00018,5.96100533962327,11612,0.72046,9.35988043924576,6.11,0.48515,7920,6.08,"Short",3
"Boku wa Imouto ni Koi wo Suru","['Romance', 'Shoujo']","OVA","May 2005","May 2005",34621,0.01847,10.4522445971367,2362,0.1465,7.76768727718691,6.43,0.53795,6378,6.3,"Short",2
"Boku wa Kimi wo Warawanai","['Music']","Music","Nov 2013","Nov 2013",192,7e-05,5.26269018890489,13508,0.83811,9.51111140896968,5.54,0.39109,9770,5.76,"Short",1
"Boku wa Konomama Kaeranai","['Drama', 'Romance', 'Shounen Ai']","OVA","Jun 1994","Jun 1994",7904,0.00419,8.97525074964357,4774,0.29617,8.47114925291483,5.56,0.39439,9714,5.48,"Short",3
"Boku wa Kuma","['Kids', 'Music', 'Slice of Life']","Music","Oct 2006","Oct 2006",1211,0.00062,7.10002716662926,9124,0.56608,9.11877317845069,5.75,0.42574,9132,5.7,"Short",3
"Boku wa Mada 7-sai Datta","['Music']","Music","May 2016","May 2016",188,7e-05,5.24174701505964,13605,0.84413,9.51826615090501,6.26,0.5099,7233,6.23,"Short",1
"Boku wa Mou Inai","['Music']","Music","Jan 2019","Jan 2019",135,4e-05,4.91265488573605,14577,0.90444,9.58726882194216,5.39,0.36634,10191,5.73,"Short",1
"Boku wa Robot-goshi no Kimi ni Koi wo Suru","['Sci-Fi', 'Romance']","Special","Oct 2017","Oct 2017",2702,0.00141,7.90211754627645,7251,0.44986,8.88903257187474,6.45,0.54125,6290,6.37,"Short",2
"Boku wa Sonzai Shiteinakatta","['Music']","Music","Sep 2017","Sep 2017",1096,0.00055,7.00033446027523,9377,0.58178,9.14612179964953,5.98,0.4637,8404,6.12,"Short",1
"Boku wa Tomodachi ga Sukunai","['Ecchi', 'Slice of Life', 'Comedy', 'Harem', 'Romance', 'School']","TV","Oct 2011","Dec 2011",531252,0.28391,13.1829936462636,117,0.0072,4.77068462446567,7.39,0.69637,2137,7.25,"Short",6
"Boku wa Tomodachi ga Sukunai Episode 0","['Slice of Life', 'Comedy', 'Romance', 'School']","OVA","Sep 2011","Sep 2011",95191,0.05085,11.463651183635,1151,0.07136,7.04925484125584,6.8,0.59901,4583,6.74,"Short",4
"Boku wa Tomodachi ga Sukunai Next","['Harem', 'Slice of Life', 'Comedy', 'Romance', 'School']","TV","Jan 2013","Mar 2013",351660,0.18792,12.7704229223503,268,0.01657,5.59471137960184,7.51,0.71617,1687,7.38,"Short",5
"Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai","['Harem', 'Slice of Life', 'Comedy', 'Romance', 'School']","OVA","Sep 2012","Sep 2012",87221,0.04659,11.3762118716544,1237,0.07669,7.12125245324454,7.15,0.65677,3164,7.08,"Short",5
"Boku, Otaryman.","['Comedy', 'Seinen', 'Slice of Life']","OVA","Jan 2010","Jan 2010",3742,0.00197,8.22764270790443,6450,0.40016,8.77199043653224,6.2,0.5,7519,6.15,"Short",3
"Bokura ga Ita","['Slice of Life', 'Drama', 'Romance', 'Shoujo']","TV","Jul 2006","Dec 2006",172616,0.09223,12.0588305464082,631,0.03909,6.44888939414686,7.41,0.69967,2049,7.3,"Long",4
"Bokura Mada Underground","['Music']","Music","Jan 2019","Jan 2019",1313,0.00067,7.18083119904456,8999,0.55833,9.10497985631836,7.63,0.73597,1321,7.51,"Short",1
"Bokura no","['Sci-Fi', 'Psychological', 'Drama', 'Mecha', 'Seinen']","TV","Apr 2007","Sep 2007",118118,0.0631,11.6794478698552,948,0.05876,6.85540879860993,7.71,0.74917,1116,7.66,"Medium",5
"Bokura no Live Kimi to no Life","['Music']","Music","Aug 2010","Aug 2010",15891,0.00846,9.67357111693449,3588,0.22257,8.18562889114761,7.15,0.65677,3165,7.08,"Short",1
"Bokura no: Tsuisou","['Sci-Fi', 'Psychological', 'Drama', 'Mecha']","Special","Jul 2007","Jul 2007",2498,0.0013,7.82364593083495,7424,0.4606,8.9126079636709,6.16,0.4934,7694,6.09,"Short",4
"Bokura wa Minna Kawai-sou","['Slice of Life', 'Comedy', 'Romance', 'School', 'Seinen']","TV","Apr 2014","Jun 2014",258644,0.13821,12.4632117441023,384,0.02377,5.95324333428778,7.79,0.76238,930,7.71,"Short",5
"Bokura wa Minna Kawai-sou","['Slice of Life', 'Comedy', 'Romance', 'School', 'Seinen']","TV","Apr 2014","Jun 2014",258644,0.13821,12.4632117441023,384,0.02377,5.95324333428778,7.79,0.76238,930,7.71,"Short",5
"Bokura wa Minna Kawai-sou Specials","['Comedy', 'Seinen']","Special","Jul 2014","Jan 2015",11948,0.00635,9.38840287184975,4035,0.25031,8.3030093814735,7.2,0.66502,2945,7.15,"Medium",2
"Bokura wa Minna Kawai-sou: Hajimete no","['Slice of Life', 'Comedy', 'Romance', 'School', 'Seinen']","Special","Jan 2015","Jan 2015",33844,0.01806,10.4295465569427,2392,0.14836,7.78030308790837,7.71,0.74917,1117,7.66,"Short",5
"Bokusatsu Tenshi Dokuro-chan","['Comedy', 'Ecchi', 'Magic']","OVA","Mar 2005","Sep 2005",153677,0.08211,11.9426147833026,724,0.04486,6.58617165485467,6.69,0.58086,5118,6.58,"Short",3
"Bokusatsu Tenshi Dokuro-chan 2","['Magic', 'Ecchi', 'Comedy']","OVA","Aug 2007","Nov 2007",88208,0.04711,11.3874642776054,1221,0.0757,7.10824413973154,6.79,0.59736,4628,6.69,"Short",3
"Bokutachi wa Benkyou ga Dekinai","['Comedy', 'Harem', 'Romance', 'School', 'Shounen']","TV","Apr 2019","Jun 2019",151904,0.08116,11.9310106044345,746,0.04623,6.61606518513282,7.42,0.70132,2006,7.31,"Medium",5
"Bokutachi wa Benkyou ga Dekinai!","['Harem', 'Comedy', 'Romance', 'School', 'Shounen']","TV","Oct 2019","Dec 2019",81935,0.04376,11.3136937337023,1326,0.08222,7.19067603433221,7.48,0.71122,1779,7.35,"Medium",5
"Bomberman B-Daman Bakugaiden","['Comedy', 'Sci-Fi', 'Shounen']","TV","Feb 1998","Jan 1999",2090,0.00109,7.64539769942863,7858,0.48753,8.96941465086618,6.59,0.56436,5607,6.47,"Long",3
"Bomberman B-Daman Bakugaiden Victory","['Sci-Fi', 'Shounen']","TV","Feb 1999","Jan 2000",1339,0.00068,7.20042489294496,8893,0.55175,9.09313217107064,6.51,0.55116,6016,6.38,"Long",2
"Bomberman Jetters","['Action', 'Sci-Fi', 'Adventure', 'Comedy']","TV","Oct 2002","Sep 2003",2981,0.00156,8.00034949532468,7023,0.43572,8.85708813531495,7.01,0.63366,3751,6.85,"Long",4
"Bonjour♪Koiaji Pâtisserie","['Slice of Life', 'Comedy', 'Harem', 'Romance', 'Shoujo']","ONA","Oct 2014","Mar 2015",37928,0.02024,10.54347126998,2266,0.14054,7.72621265050753,6.29,0.51485,7088,6.14,"Medium",5
"Bonobono","['Comedy']","Movie","Nov 1993","Nov 1993",350,0.00016,5.86078622346587,11774,0.73052,9.37373391888462,6.5,0.5495,6058,6.04,"Short",1
"Bonobono (TV)","['Comedy']","TV","Apr 1995","Mar 1996",961,0.00048,6.86901445066571,9594,0.59525,9.1689974084418,7.05,0.64026,3582,6.69,"Long",1
"Boogiepop wa Warawanai","['Psychological', 'Supernatural', 'Dementia', 'Mystery', 'Drama', 'Horror']","TV","Jan 2000","Mar 2000",77210,0.04124,11.2542972129092,1389,0.08613,7.23705902612474,7.2,0.66502,2946,7.16,"Short",6
"Boogiepop wa Warawanai (2019)","['Psychological', 'Mystery', 'Horror']","TV","Jan 2019","Mar 2019",127735,0.06824,11.7577209130195,887,0.05498,6.78897174299217,7.15,0.65677,3166,7.09,"Medium",3
"Boruto: Jump Festa 2016 Special","['Action', 'Adventure', 'Comedy', 'Super Power', 'Martial Arts', 'Shounen']","Special","Nov 2016","Nov 2016",8588,0.00456,9.05823759376623,4624,0.28686,8.43923164994653,6.36,0.5264,6739,6.22,"Short",6
"Boruto: Naruto the Movie","['Action', 'Comedy', 'Martial Arts', 'Shounen', 'Super Power']","Movie","Aug 2015","Aug 2015",230137,0.12297,12.3464344079773,456,0.02823,6.12468339089421,7.71,0.74917,1118,7.48,"Short",5
"Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi","['Action', 'Comedy', 'Super Power', 'Martial Arts', 'Shounen']","Special","Jul 2016","Jul 2016",58036,0.03099,10.9688360171715,1718,0.10654,7.44949800538285,7.54,0.72112,1582,7.38,"Short",5
"Bosco Daibouken","['Kids', 'Adventure', 'Fantasy']","TV","Oct 1986","Mar 1987",1128,0.00057,7.02908756414966,9268,0.57502,9.13443077787583,7.15,0.65677,3167,6.93,"Long",3
"Bouen no March","['Music']","Music","Sep 2018","Sep 2018",176,6e-05,5.17614973257383,13921,0.86374,9.54122560172861,5.91,0.45215,8613,6.04,"Short",1
"Bouken Ou Beet","['Adventure', 'Fantasy', 'Shounen', 'Supernatural']","TV","Sep 2004","Sep 2005",12319,0.00655,9.41897923708751,3968,0.24615,8.28626945278307,7.02,0.63531,3704,6.97,"Long",4
"Bouken Ou Beet Excellion","['Adventure', 'Fantasy', 'Shounen', 'Supernatural']","TV","Oct 2005","Mar 2006",6280,0.00333,8.74528448245438,5249,0.32564,8.56598335558567,6.76,0.59241,4779,6.71,"Long",4
"Bouken Shite mo Ii Koro","['Comedy', 'Seinen']","OVA","Nov 1989","Aug 1990",787,0.00039,6.66949808985788,10017,0.62149,9.21213875391756,5.6,0.40099,9595,5.54,"Short",2
"Bouken Yuuki Pluster World","['Action', 'Sci-Fi', 'Adventure', 'Shounen']","TV","Apr 2003","Mar 2004",598,0.00029,6.39526159811545,10602,0.65779,9.2688922589258,6.22,0.5033,7423,6.16,"Long",4
"Bouken! Iczer 3","['Action', 'Adventure', 'Sci-Fi']","OVA","Sep 1990","Feb 1991",1944,0.00101,7.57301725605255,8022,0.4977,8.99006769575366,5.92,0.4538,8580,5.79,"Short",3
"Boukensha: The Man Was from Spain","['Adventure', 'Historical']","TV","Nov 1992","Mar 1993",796,0.00039,6.68085467879022,9985,0.61951,9.20893939106056,6.29,0.51485,7090,6.21,"Long",2
"Boukyaku no Senritsu","['Adventure', 'Fantasy', 'Horror', 'Mecha', 'Psychological', 'Sci-Fi', 'Shounen', 'Space', 'Supernatural']","TV","Apr 2004","Sep 2004",15513,0.00826,9.64949812105082,3619,0.2245,8.19422930481982,6.38,0.5297,6636,6.33,"Medium",9
"Bounen no Xamdou","['Action', 'Military', 'Sci-Fi']","ONA","Jul 2008","Feb 2009",108496,0.05796,11.5944778018108,1028,0.06373,6.93634273583405,7.73,0.75248,1067,7.68,"Long",3
"Bounen no Xamdou","['Action', 'Military', 'Sci-Fi']","ONA","Jul 2008","Feb 2009",108496,0.05796,11.5944778018108,1028,0.06373,6.93634273583405,7.73,0.75248,1067,7.68,"Long",3
"Bounen no Xamdou","['Action', 'Military', 'Sci-Fi']","ONA","Jul 2008","Feb 2009",108475,0.05795,11.594284229338,1028,0.06373,6.93634273583405,7.73,0.75248,1067,7.68,"Long",3
"Bounty Dog: Getsumen no Ibu","['Action', 'Sci-Fi', 'Space']","OVA","Oct 1994","Nov 1994",2615,0.00137,7.86940171257709,7314,0.45377,8.89768231345422,5.58,0.39769,9642,5.54,"Short",3
"Bounty Hunter: The Hard","['Action', 'Police']","OVA","May 1996","May 1996",794,0.00039,6.67834211465433,9983,0.61938,9.20873909060921,5.82,0.43729,8907,5.76,"Short",2
"Boyfriend","['Sports', 'Romance', 'Shoujo']","Special","Feb 1992","Feb 1992",558,0.00027,6.3261494731551,10740,0.66636,9.28182347359805,5.83,0.43894,8872,5.69,"Short",3
"Boys Be...","['Slice of Life', 'Comedy', 'Romance', 'Shounen']","TV","Apr 2000","Jul 2000",18400,0.0098,9.82016028994637,3327,0.20638,8.1101268019411,6.5,0.5495,6059,6.44,"Medium",4
"Brain Powerd","['Action', 'Adventure', 'Mecha', 'Sci-Fi']","TV","Apr 1998","Nov 1998",7139,0.00378,8.87346805533363,4976,0.3087,8.51258257885855,6.15,0.49175,7739,6.09,"Long",4
"Brand New Story","['Music']","Music","Jun 2019","Jun 2019",116,3e-05,4.76217393479776,15195,0.94279,9.62878751430752,5.98,0.4637,8405,6.22,"Short",1
"Brave 10","['Action', 'Adventure', 'Historical', 'Super Power', 'Samurai', 'Seinen']","TV","Jan 2012","Mar 2012",117025,0.06252,11.6701514113144,961,0.05957,6.86901445066571,6.87,0.61056,4275,6.79,"Short",6
"Brave Beats","['Adventure', 'Music']","TV","Oct 2015","Mar 2016",3434,0.0018,8.14177220465645,6691,0.41512,8.80866806210672,6.56,0.55941,5745,6.42,"Medium",2
"Brave Story","['Action', 'Adventure', 'Fantasy', 'Kids', 'Magic', 'Supernatural']","Movie","Jul 2006","Jul 2006",33779,0.01802,10.4276241903618,2392,0.14836,7.78030308790837,7.51,0.71617,1689,7.45,"Short",6
"Brave Witches","['Action', 'Ecchi', 'Magic', 'Military', 'Sci-Fi']","TV","Oct 2016","Dec 2016",41695,0.02225,10.6381604799246,2131,0.13217,7.66481578528574,6.87,0.61056,4276,6.8,"Short",5
"Brave Witches: Petersburg Daisenryaku","['Action', 'Ecchi', 'Magic', 'Military', 'Sci-Fi']","Special","Aug 2017","Aug 2017",6835,0.00362,8.82995804423548,5073,0.31472,8.53188474015923,7.05,0.64026,3587,7.02,"Short",5
"Break Blade","['Action', 'Military', 'Fantasy', 'Mecha', 'Shounen']","TV","Apr 2014","Jun 2014",71007,0.03792,11.1705478257323,1483,0.09196,7.30249642372733,7.34,0.68812,2357,7.28,"Short",5
"Break Blade 1: Kakusei no Toki","['Action', 'Fantasy', 'Mecha', 'Military', 'Shounen']","Movie","May 2010","May 2010",72410,0.03867,11.1901135005347,1456,0.09028,7.2841348061952,7.71,0.74917,1119,7.66,"Short",5
"Break Blade 2: Ketsubetsu no Michi","['Action', 'Fantasy', 'Mecha', 'Military', 'Shounen']","Movie","Jun 2010","Jun 2010",54338,0.02901,10.902997480161,1789,0.11095,7.4899708988348,7.78,0.76073,948,7.74,"Short",5
"Break Blade 2: Ketsubetsu no Michi","['Action', 'Fantasy', 'Mecha', 'Military', 'Shounen']","Movie","Jun 2010","Jun 2010",54338,0.02901,10.902997480161,1789,0.11095,7.4899708988348,7.78,0.76073,948,7.74,"Short",5
"Break Blade 4: Sanka no Chi","['Action', 'Fantasy', 'Mecha', 'Military', 'Shounen']","Movie","Oct 2010","Oct 2010",50594,0.02701,10.8316080361639,1882,0.11672,7.54062152865715,7.9,0.78053,706,7.86,"Short",5
"Break Blade 4: Sanka no Chi","['Action', 'Fantasy', 'Mecha', 'Military', 'Shounen']","Movie","Oct 2010","Oct 2010",50594,0.02701,10.8316080361639,1882,0.11672,7.54062152865715,7.9,0.78053,706,7.86,"Short",5
"Break Blade 5: Shisen no Hate","['Action', 'Military', 'Fantasy', 'Mecha', 'Shounen']","Movie","Jan 2011","Jan 2011",48642,0.02597,10.7922631923696,1934,0.11994,7.56786260546388,7.88,0.77723,740,7.84,"Short",5
"Break Blade 5: Shisen no Hate","['Action', 'Military', 'Fantasy', 'Mecha', 'Shounen']","Movie","Jan 2011","Jan 2011",48642,0.02597,10.7922631923696,1934,0.11994,7.56786260546388,7.88,0.77723,740,7.84,"Short",5
"Break Blade 6: Doukoku no Toride","['Action', 'Military', 'Fantasy', 'Mecha', 'Shounen']","Movie","Mar 2011","Mar 2011",47539,0.02538,10.7693267409142,1963,0.12174,7.58273848891441,7.75,0.75578,1008,7.71,"Short",5
"Break Blade 6: Doukoku no Toride","['Action', 'Military', 'Fantasy', 'Mecha', 'Shounen']","Movie","Mar 2011","Mar 2011",47539,0.02538,10.7693267409142,1963,0.12174,7.58273848891441,7.75,0.75578,1008,7.71,"Short",5
"Break Blade Picture Drama","['Comedy', 'Fantasy']","Special","Jul 2010","Jul 2011",5579,0.00295,8.62694405537536,5502,0.34134,8.61304867705976,6.72,0.58581,4982,6.63,"Short",2
